idx	utterance	label
2601	Qu'est-ce que l'abusus ?	demembrement_002_lexique
2602	As-tu des informations sur l'abusus ?	demembrement_002_lexique
2603	Explique l'adhésion démembrée	demembrement_002_lexique
2604	Dis-moi ce que tu connais sur l'adhésion démembrée	demembrement_002_lexique
2605	usufruit	demembrement_002_lexique
2606	Qu'est-ce que l'usufruit ?	demembrement_002_lexique
2607	demambrement	demembrement_002_lexique
2608	fiche mémo contrat démembré	demembrement_002_lexique
2609	abusus	demembrement_002_lexique
2610	definition abusus	demembrement_002_lexique
2611	c'est quoi abusus	demembrement_002_lexique
2612	Explique moi ce qu'est l'abusus	demembrement_002_lexique
2613	En quoi consiste l'abusus ?	demembrement_002_lexique
2614	C'est quoi l'abusus ?	demembrement_002_lexique
2615	Qu'est-ce que la nue-propriété en démembrement ?	demembrement_003_lexique
2616	Explique-moi la nuepropriété pour un contrat démembré stp	demembrement_003_lexique
2617	Donne moi la définition de la nu-proriété	demembrement_003_lexique
2618	Aide moi sur la nupropriete	demembrement_003_lexique
2619	nu-propriétaire démembrement	demembrement_003_lexique
2620	demembrement	demembrement_003_lexique
2621	nupropriété	demembrement_003_lexique
2622	nupropriétaire	demembrement_003_lexique
2623	Eclaire moi sur la notion d'usufruit	demembrement_003_lexique
2624	Explique moi ce qu'est un usufruitier	demembrement_003_lexique
2625	Qui est le nu-propriétaire dans un démembrement ?	demembrement_003_lexique
2626	As-tu une explication d'un nupropriétaire pour les nuls ?	demembrement_003_lexique
2627	Je ne comprends rien à la notion de nupropriétaire et au démembrement...	demembrement_003_lexique
2628	Qu'est-ce que l'usufruit en démembrement ?	demembrement_003_lexique
2629	C'est quoi l'usufruit?	demembrement_003_lexique
2630	usufruitier	demembrement_003_lexique
2631	Explique-moi l'usufruit pour un contrat démembré stp	demembrement_003_lexique
2632	As-tu une explication d'usufruitier pour les nuls ?	demembrement_003_lexique
2633	Je ne comprends rien à la notion d'usufruitier et au démembrement...	demembrement_003_lexique
2634	Qu'est-ce qu'un usufruitier ?	demembrement_003_lexique
2635	Quelle est la différence entre usufruit et nue propriété ?	demembrement_003_lexique
2636	nue propriete et demembrement	demembrement_003_lexique
2637	qu'est-ce que la nue propriete dans le cadre d'un demembrement	demembrement_003_lexique
2638	C'est quoi la nue propriete	demembrement_003_lexique
2639	Qui est le nuproprietaire ?	demembrement_003_lexique
2640	Définie moi ce qu'est un nu-propriétaire	demembrement_003_lexique
2641	Définie moi ce qu'est un usufruitier	demembrement_003_lexique
2642	Définie moi la nue-propriété	demembrement_003_lexique
2643	Donne moi la définition de l'usufruit	demembrement_003_lexique
2644	Qui est l'usufruitier ?	demembrement_003_lexique
2645	Qui est éligible à un démembrement ?	demembrement_004_eligibilite
2646	Qui peut adhérer à un contrat démembré ?	demembrement_004_eligibilite
2647	Quelles sont les personnes eligibles à un demembrement ?	demembrement_004_eligibilite
2648	souscription demembrement	demembrement_004_eligibilite
2649	Qui peut souscrire à un contrat démembré ?	demembrement_004_eligibilite
2650	Une personne protégée peut-elle souscrire en démembrement ?	demembrement_004_eligibilite
2651	Une personne sous curatelle peut-elle réaliser une achésion démembrée ?	demembrement_004_eligibilite
2652	Un mineur peut-il adhérer à une clause démembrée ?	demembrement_004_eligibilite
2653	eligibilite assurance demembrement	demembrement_004_eligibilite
2654	eligible demembrement	demembrement_004_eligibilite
2655	conditions demembrement	demembrement_004_eligibilite
2656	Est-ce que des non résidents sont autorisés à adhérer à une assurance vie en démembrement ?	demembrement_004_eligibilite
2657	Comment saisir une adhésion démembrée ?	demembrement_005_procedures
2658	Comment fonctionne une adhésion démembrée ?	demembrement_005_procedures
2659	Comment ouvrir un contrat en souscription démembrée ?	demembrement_005_procedures
2660	Quelle est la procédure pour un contrat démembré ?	demembrement_005_procedures
2661	Ou faire figurer le nue-propriétaire dans le cadre d'une souscription démembrée ?	demembrement_005_procedures
2662	Dis moi comment faire apparaitre le nupropriétaire dans une assurance vie démembrée	demembrement_005_procedures
2663	Comment remplir un contrat démembré ?	demembrement_005_procedures
2664	Comment saisir une adhésion en démembrement ?	demembrement_005_procedures
2665	Comment fonctionne une adhésion en démembrement ?	demembrement_005_procedures
2666	Comment ouvrir un contrat en souscription en démembrement ?	demembrement_005_procedures
2667	Quelle est la procédure pour un contrat en démembrement ?	demembrement_005_procedures
2668	Ou faire figurer le nue-propriétaire dans le cadre d'une souscription en démembrement ?	demembrement_005_procedures
2669	Dis moi comment faire apparaitre le nupropriétaire dans une assurance vie en démembrement	demembrement_005_procedures
2670	Comment remplir un contrat en démembrement ?	demembrement_005_procedures
2671	Comment saisir une adhésion en démembrement ?	demembrement_005_procedures
2672	Où dois je mettre l'usufruitier ?	demembrement_005_procedures
2673	A quel endroit renseigner l'usufruitier ?	demembrement_005_procedures
2674	Où mettre le nu proprietaire dans une adhésion démembrée ?	demembrement_005_procedures
2675	Donne moi la procédure d'adhesion d'un démembrement	demembrement_005_procedures
2676	Donne moi la convention de démembrement	demembrement_005_procedures
2677	Quelle est la procédure pour un démembrement ?	demembrement_005_procedures
2678	procedure demembrement	demembrement_005_procedures
2679	procedure usufruitier démembrement	demembrement_005_procedures
2680	procedure nuproprietaire démembrement	demembrement_005_procedures
2681	adhésion demembrement	demembrement_005_procedures
2682	adhésion usufruitier démembrement	demembrement_005_procedures
2683	adhésion nuproprietaire démembrement	demembrement_005_procedures
2684	adhésion en démembrement	demembrement_005_procedures
2685	procedure démembré	demembrement_005_procedures
2686	procedure usufruitier démembré	demembrement_005_procedures
2687	procedure nuproprietaire démembré	demembrement_005_procedures
2688	adhésion démembré	demembrement_005_procedures
2689	adhésion usufruitier démembré	demembrement_005_procedures
2690	adhésion nuproprietaire démembré	demembrement_005_procedures
2691	adhésion en démembré	demembrement_005_procedures
2692	Quelles sont les pièces à joindre pour un démembrement lors d'une succession ?	demembrement_006_piecesjustificatives
2693	dans le cas d'une donation donne moi les justificatifs nécessaires pour un démembrement	demembrement_006_piecesjustificatives
2694	Quelles sont les pièces justificatives pour une affaire nouvelle demembrée dans le cas où les fonds proviennent d'une succession ?	demembrement_006_piecesjustificatives
2695	Quels documents fournir lorsque les fonds sont issus d'une donation ?	demembrement_006_piecesjustificatives
2696	Quelles sont les pièces dans le cas où cela provient d'une donation ?	demembrement_006_piecesjustificatives
2697	Quels sont les éléments obligatoires pour un démembrement suite à un décès ?	demembrement_006_piecesjustificatives
2698	Quelles sont les pièces à fournir pour un démembrement quand les fonds proviennent d'une donation ?	demembrement_006_piecesjustificatives
2699	Quels sont les justificatifs pour une adhesion en démembrement ?	demembrement_006_piecesjustificatives
2700	pieces justificatives pour fonds provenants de donations	demembrement_006_piecesjustificatives
2701	pieces justificatives si fonds issus d'une succession	demembrement_006_piecesjustificatives
2702	document requis fond provenant de donation	demembrement_006_piecesjustificatives
2703	fond issus succession	demembrement_006_piecesjustificatives
2704	fond issus donation	demembrement_006_piecesjustificatives
2705	fond proviennent succession	demembrement_006_piecesjustificatives
2706	fond proviennent donation	demembrement_006_piecesjustificatives
2707	Comment démembrer un contrat en cours de vie ?	demembrement_007_procedures
2708	Est-ce que je peux démembrer un contrat en cours de vie ?	demembrement_007_procedures
2709	Quelle est la procédure pour démembrer un contrat en cours de vie ?	demembrement_007_procedures
2710	Peut-on démembrer un contrat en cours de vie ?	demembrement_007_procedures
2711	Les contrats en cours de vie peuvent ils etre demembrés ?	demembrement_007_procedures
2712	Est-ce que les contrats en cours de vie permettent le démembrement ?	demembrement_007_procedures
2713	Peut-on donner la nue-propriété d'un contrat en cours de vie ?	demembrement_007_procedures
2714	Est-ce qu'un démembrement est possible en cours de vie d'un contrat ?	demembrement_007_procedures
2715	demembrement contrat cours de vie	demembrement_007_procedures
2716	demembrer contrat cours de vie	demembrement_007_procedures
2717	nue-propriete contrat cours de vie	demembrement_007_procedures
2718	Comment effectuer un versement sur un contrat démembré ?	demembrement_008_procedures
2719	Est-il possible d'effectuer des versements sur une adhésion démembrée ?	demembrement_008_procedures
2720	Est-ce que je peux effectuer un versement sur un contrat démembré ?	demembrement_008_procedures
2721	Peut-on effectuer un virement sur les contrats démembrés ?	demembrement_008_procedures
2722	Comment je peux envoyer un virement sur une adhesion démembrée ?	demembrement_008_procedures
2723	Quelle est la procédure pour effectuer un versement sur une assurance vie en démembrement ?	demembrement_008_procedures
2724	Y-a-t' il possibilité d'envoyer un versement sur une assurance vie démembrée ?	demembrement_008_procedures
2725	versement assurance vie démembrée	demembrement_008_procedures
2726	versement démembrement	demembrement_008_procedures
2727	versement démembrée	demembrement_008_procedures
2728	virement souscription demembrée ?	demembrement_008_procedures
2729	transfert d'argent sur contrat demembré	demembrement_008_procedures
2730	transfert d'argent sur adhesion demembrée	demembrement_008_procedures
2731	Est-ce que je peux procéder à un transfert d'argent sur un contrat en démembrement ?	demembrement_008_procedures
2732	Les contrats démembrés permettent-ils de leur envoyer des transferts d'argent ?	demembrement_008_procedures
2733	Comment est-ce que je peux virer de l'argent sur un compte démembré ?	demembrement_008_procedures
2734	contrat demembré versement	demembrement_008_procedures
2735	demembré versement	demembrement_008_procedures
2736	demembrement versement	demembrement_008_procedures
2737	transfert argent demembrement	demembrement_008_procedures
2738	transfert argent demembré	demembrement_008_procedures
2739	adhesion demembrée virement	demembrement_008_procedures
2740	adhesion demembrée versement	demembrement_008_procedures
2741	versements adhésion démembrée	demembrement_008_procedures
2742	versement programmé démembrement	demembrement_008_procedures
2743	versements programmés demembré	demembrement_008_procedures
2744	Donne moi la procédure pour effectuer un versement sur une assurance vie en démembrement	demembrement_008_procedures
2745	Est-il possible de faire des versement programmés sur une souscription démembrée ?	demembrement_008_procedures
2746	Peut-on nantir un contrat démembré ?	demembrement_009_procedures
2747	Est-ce que le nantissement est possible pour un contrat en demembrement ?	demembrement_009_procedures
2748	Un contrat démembré peut-il servir de gage ?	demembrement_009_procedures
2749	Est-ce possible de gager un contrat en démembrement ?	demembrement_009_procedures
2750	Est-ce que le démembrement permet de gager ?	demembrement_009_procedures
2751	Est il possible de nantir un contrat en démembrement ?	demembrement_009_procedures
2752	Est-ce que je peux faire du nantissement avec un contrat démembré ?	demembrement_009_procedures
2753	nantissement contrat demembré	demembrement_009_procedures
2754	nantissement demembrement	demembrement_009_procedures
2755	gage demembrement 	demembrement_009_procedures
2756	gager demembrement	demembrement_009_procedures
2757	Puis je me servir d'un contrat démembré en guise de gage ?	demembrement_009_procedures
2758	Un mineur peut-il opter pour une clause bénéficiaire démembrée ?	demembrement_010_eligibilite
2759	Peut-on mettre un mineur dans une clause bénéficiaire démembrée ?	demembrement_010_eligibilite
2760	Les clauses bénéficiaires démembrées sont elles ouvertes aux mineurs ?	demembrement_010_eligibilite
2761	Est il possible de mettre un mineur dans une clause bénéficiaire démembrée ?	demembrement_010_eligibilite
2762	Est-ce que les mineurs sont éligibles pour une clause bénéficiaire démembrée ?	demembrement_010_eligibilite
2763	Est-ce que je peux souscrire un mineur à une clause bénéficiaire démembrée ?	demembrement_010_eligibilite
2764	mineur clause benef	demembrement_010_eligibilite
2765	mineur eligible clause benef	demembrement_010_eligibilite
2766	mineur clause benef demembrement	demembrement_010_eligibilite
2767	mineur clause benef demembré	demembrement_010_eligibilite
2768	mineurs clause benef	demembrement_010_eligibilite
2769	mineurs eligible clause benef	demembrement_010_eligibilite
2770	mineurs clause benef demembrement	demembrement_010_eligibilite
2771	mineurs clause benef demembré	demembrement_010_eligibilite
2772	Qui peut effectuer un rachat sur une adhésion démembrée ?	demembrement_011_procedures
2773	Quelles sont les conditions pour racheter une adhésion démembrée ?	demembrement_011_procedures
2774	effectuer rachat contrat démembré	demembrement_011_procedures
2775	Quelle procédure pour un rachat d'adhésion démembrée ?	demembrement_011_procedures
2776	Comment racheter un contrat démembré ?	demembrement_011_procedures
2777	Comment effectuer un rachat d'un contrat démembré ?	demembrement_011_procedures
2778	Le client souhaite un rachat sur un contrat démembré	demembrement_011_procedures
2779	Qui peut racheter un contrat démembré ?	demembrement_011_procedures
2780	rachat contrat démembré	demembrement_011_procedures
